id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
2311_group1_sirius_130	C14H22N2O6	[M - H4O2 + H]+	C14H18N2O4	Amino acids and Peptides	0.9998687505722046	Small peptides	0.9984351992607117	Dipeptides	0.8529378771781921	Dipeptides	0.641227662563324	Peptides	0.9999226331710815	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities	130
2312_group1_sirius_12079	C24H38O4	[M + Na]+	C24H38O4	Terpenoids	0.598325788974762	Steroids	0.8329700231552124	Cholane steroids	0.3875230550765991	Steroids and steroid derivatives	0.6294490694999695					Steroids and steroid derivatives	0.6294490694999695	Lipids and lipid-like molecules	0.8970093131065369	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12079
2313_group1_sirius_12286	C18H20O21	[M + H]+	C18H20O21	Shikimates and Phenylpropanoids	0.9981229901313782	Flavonoids	0.08292738348245621	Flavonols	0.7627468109130859	Flavonoid-3-O-glycosides	0.5198901295661926	Flavonoid O-glycosides	0.3697919547557831	Flavonoid glycosides	0.13464854657649994	Flavonoids	0.023448480293154716	Phenylpropanoids and polyketides	0.20822671055793762	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Pyrogallols and derivatives; Pyranones and derivatives; Carboxylic acids; Benzenetriols and derivatives; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	12286
2314_group1_sirius_3913	C12H22O6	[M - H2O + H]+	C12H20O5	Fatty acids	0.938401460647583	Fatty Acids and Conjugates	0.5437436103820801	Monoacylglycerols	0.34514299035072327	Monoacylglycerols	0.9815627336502075	Monoacylglycerols	0.9815627336502075	Monoradylglycerols	0.9601722359657288	Glycerolipids	0.9630990624427795	Lipids and lipid-like molecules	0.9992669224739075	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Medium-chain fatty acids; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3913
2315_group1_sirius_9469	C15H28O3	[M - H2O + H]+	C15H26O2	Fatty acids	0.9457103610038757	Fatty Acids and Conjugates	0.718564510345459	Unsaturated fatty acids	0.19851185381412506	Long-chain fatty acids	0.8911944031715393	Long-chain fatty acids	0.8911944031715393	Fatty acids and conjugates	0.8220173120498657	Fatty Acyls	0.945570170879364	Lipids and lipid-like molecules	0.9306204319000244	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9469
2316_group1_sirius_3727	C12H18O8	[M + Na]+	C12H18O8	Shikimates and Phenylpropanoids	0.41641220450401306	Phenolic acids (C6-C1)	0.6281689405441284	Simple phenolic acids	0.5646195411682129	Hexoses	0.9318313598632812	Monosaccharides	0.9941422343254089	Carbohydrates and carbohydrate conjugates	0.9996237754821777	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3727
2317_group1_sirius_7468	C13H10	[M + H]+	C13H10	Shikimates and Phenylpropanoids	0.5199190974235535	Polycyclic aromatic polyketides	0.7450668215751648	Anthraquinones and anthrones	0.631968080997467	Fluorenes	0.5069948434829712					Fluorenes	0.5069948434829712	Benzenoids	0.9916622638702393	Organic compounds; Fluorenes; Benzene and substituted derivatives; Benzenoids; Hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities	7468
2318_group1_sirius_10667	C39H65N3O5	[M + Na]+	C39H65N3O5	Terpenoids	0.7393328547477722	Steroids	0.17385070025920868	Prostaglandins	0.13567884266376495	Amino acids and derivatives	0.8303179144859314	Amino acids and derivatives	0.8303179144859314	Amino acids, peptides, and analogues	0.8296694755554199	Carboxylic acids and derivatives	0.9486902952194214	Organic acids and derivatives	0.9751691818237305	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	10667
2319_group1_sirius_7763	C18H39NO4	[M - H2O + H]+	C18H37NO3	Fatty acids	0.9962570667266846	Sphingolipids	0.998478353023529	Sphingoid bases	0.9769605398178101	Phytoceramides	0.9998706579208374	Phytoceramides	0.9998706579208374	Ceramides	0.9998065829277039	Sphingolipids	0.9898606538772583	Lipids and lipid-like molecules	0.812141478061676	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Primary amines; Alkanolamines; Phytoceramides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7763
2320_group1_sirius_1533	C5H14NO2PS	[M + H]+	C5H14NO2PS	Amino acids and Peptides	0.14597739279270172	Small peptides	0.20128805935382843	Aminoacids	0.18379907310009003	Organothiophosphorus compounds	0.7368581891059875					Organothiophosphorus compounds	0.7368581891059875	Organophosphorus compounds	0.9010193347930908	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organothiophosphorus compounds; Sulfenyl compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1533
2321_group1_sirius_10191	C31H65O14P	[M + Na]+	C31H65O14P	Fatty acids	0.9999980926513672	Glycerophospholipids	0.9999836683273315	Glycerophosphoinositols	1.0	1-acyl-sn-glycerol-3-phosphoinositols	0.8370980620384216	Lysophosphatidylinositols	0.6416216492652893	Glycerophosphoinositols	0.9356264472007751	Glycerophospholipids	0.9993489384651184	Lipids and lipid-like molecules	0.9999077320098877	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Lysophosphatidylinositols; Secondary alcohols; Carbonyl compounds; 1-acyl-sn-glycerol-3-phosphoinositols; Glycerophosphoinositols; Polyols; Cyclitols and derivatives; Inositol phosphates; Cyclohexanols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10191
2323_group1_sirius_1099	C14H26N4O4	[M + H]+	C14H26N4O4	Amino acids and Peptides	0.9873663187026978	Small peptides	0.994375467300415	Dipeptides	0.5400188565254211	N-acyl-alpha amino acids and derivatives	0.7849480509757996	Amino acids and derivatives	0.999440610408783	Amino acids, peptides, and analogues	0.9994685053825378	Carboxylic acids and derivatives	0.9999759197235107	Organic acids and derivatives	0.9999953508377075	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Secondary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1099
2324_group1_sirius_4829	C21H24O7	[M + H]+	C21H24O7	Shikimates and Phenylpropanoids	0.999351441860199	Lignans	0.4947616159915924	Linear diarylheptanoids	0.38967961072921753	Lignans, neolignans and related compounds	0.6236507892608643							Lignans, neolignans and related compounds	0.6236507892608643	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Benzenediols; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	4829
2326_group1_sirius_8714	C19H36N6O7	[M + H3N + H]+	C19H39N7O7	Amino acids and Peptides	0.7294285297393799	Small peptides	0.9289802312850952	Tripeptides	0.6999146938323975	N-acyl-alpha amino acids and derivatives	0.9187548160552979	Amino acids and derivatives	0.9917423725128174	Amino acids, peptides, and analogues	0.993480920791626	Carboxylic acids and derivatives	0.9981322884559631	Organic acids and derivatives	0.9992788434028625	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8714
2327_group1_sirius_13181	C18H33NO	[M + H]+	C18H33NO	Fatty acids	0.5777453184127808	Fatty amides	0.6593462824821472	Piperidine alkaloids	0.4687524437904358	Carboxylic acid amides	0.9198191165924072	Carboxylic acid amides	0.9198191165924072	Carboxylic acid derivatives	0.9410957098007202	Carboxylic acids and derivatives	0.9518540501594543	Organic acids and derivatives	0.9769968390464783	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	13181
2330_group1_sirius_1622	C14H14O2	[M + H]+	C14H14O2	Terpenoids	0.44213369488716125	Sesquiterpenoids	0.4224415123462677	Open-chained neoflavonoids	0.18734999001026154	Benzene and substituted derivatives	0.5311461091041565					Benzene and substituted derivatives	0.5311461091041565	Benzenoids	0.7060343623161316	Organic compounds; Organoheterocyclic compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1622
2331_group1_sirius_10876	C12H12O3	[M + H]+	C12H12O3	Shikimates and Phenylpropanoids	0.6154260635375977	Cyclic polyketides	0.549892783164978	Phthalide derivatives	0.4721737205982208	Benzofuranones	0.585789680480957			Benzofuranones	0.585789680480957	Benzofurans	0.9505884051322937	Organoheterocyclic compounds	0.6945531368255615	Organic compounds; Organoheterocyclic compounds; Ketones; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid anhydrides; Benzofuranones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Isobenzofuranones; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10876
2333_group1_sirius_7939	C11H17NO2	[M + H]+	C11H17NO2	Alkaloids	0.4482356309890747	Lysine alkaloids	0.4683060944080353	Piperidine alkaloids	0.11960799247026443	Alpha amino acids and derivatives	0.6950036883354187	Amino acids and derivatives	0.9740954637527466	Amino acids, peptides, and analogues	0.9745647311210632	Carboxylic acids and derivatives	0.9333029389381409	Organic acids and derivatives	0.947818398475647	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7939
