confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
1661	1	1	3	3	0.282325389066769	-12.008908661095026	N/A	41.53194058506067	C24H40O4	[M - H4O2 + H]+	RUDATBOHQWOJDD	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)	Chenodal	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	4.9000001	5645;10133;31401;637631;127601;164673;165045;1778474;1778475;1778476;1778477;1778479;1778480;1778481;1778482;376831;376832;387323;388708;3032428;465690;3037037;2754308;5702181;7067168;7067170;7092937;7173551;7173553;7173554;7173555;7173557;5283827;5283828;5283829;5283830;5315136;5315818;5317409;6419977;6604227;6604228;9548590;6850914;9866496;9886839;12306686;12306688;12306691;9908546;11516715;9940324;9952454;9963685;10992862;11632572;10172872;13505246;11731984;10249957;11865479;11865480;11865481;11865482;11865483;11865484;11865485;11865486;11870240;11870242;11876174;11876175;11876176;11876177;11876178;11876179;11876180;11888319;11888320;11888321;11888322;11888323;11888324;11888325;11888326;16757742;18635789;16217615;20777002;20848943;20849029;20849249;16401799;21989262;22804628;22833554;23639289;23639335;23639687;21252245;23731159;24759536;24836712;25749183;42552731;40469454;42619854;42619855;42619856;45040670;45040671;45048867;45048868;44754955;44135443;44256025;44298102;44317748;44345272;44356692;44415200;49849893;49849894;49849895;51011757;44477304;50908942;50987456;50989874;50989876;54285957;54285958;54285959;57173177;57348821;53374087;53477701;60010787;60010790;60114996;60114999;58857087;59408049;58104980;59984351;58184332;58321483;66509051;67122249;73351204;73351205;70211891;70826302;70826354;70890482;73707486;71309530;73896862;73951977;71431148;76973080;87228983;87229131;90662430;90784825;90877147;89733909;91104266;90474246;94828523;95048634;95049186;91754694;99565626;99566547;101160164;102600855;102601205;117065706;117072389;118554516;118028934;118028939;118048982;117767696;118797587;118876475;121245665;121374115;121403738;122130229;124506103;124511066;124514788;124903199;124904173;124914672;124914673;124914674;124917192;124917193;124203096;124300602;124301079;126582329;126582341;126582578;124405871;124439987;124439988;126672036;126672054;126672055;124489981;124490424;126963504;126963534;129009888;129010397;129010407;129106821;130220394;130235979;130313041;130433300;129460697;133126430;131700758;131705275;131705344;131707443;131707703;133556314;134555901;134555904;133655734;133668151;133687314;131881421;134694228;134129591;132205517;132205557;132205558;134222631;134225134;134420340;135302604;135302605;137323433;139025205;139025993;138107681;138756134;137795415;139248578;139292057;139292058	HMDB:(361 384 514 518 686 946);SuperNatural:(SN00313416 SN00030522 SN00064870 SN00268747 SN00156872 SN00006224 SN00273843 SN00072359 SN00130551 SN00130549 SN00130552 SN00306440 SN00072358 SN00006223 SN00006222 SN00351566 SN00006204 SN00169041 SN00006221 SN00370080 SN00130550 SN00035308 SN00364293 SN00164834 SN00002036 SN00006203 SN00072360 SN00072357 SN00006201 SN00296194 SN00397090 SN00035307 SN00006202 SN00261611);ZINC bio:(ZINC01484336 ZINC02559930 ZINC02573094 ZINC03831598 ZINC03831599 ZINC03831600 ZINC03831601 ZINC03914808 ZINC03914809 ZINC03977877 ZINC03977878 ZINC03977879 ZINC03977880 ZINC03977902 ZINC03977903 ZINC03977904 ZINC03977905 ZINC04082061 ZINC04082062 ZINC04082064 ZINC04082065 ZINC04293156 ZINC04293157 ZINC04293158 ZINC04293159 ZINC06036231 ZINC11592588 ZINC11592589 ZINC11592590 ZINC11592591 ZINC33820741 ZINC64220354 ZINC64220355);additional;MeSH:(5645 10133 31401 127601 9548590 12306686);PubMed;NORMAN:(NS00003715);COCONUT:(CNP0082840 CNP0224402);KNApSAcK:(32464);Natural Products:(UNPD187057 UNPD51500 UNPD88056 UNPD105278 UNPD106431 UNPD39430 UNPD69866 UNPD155729 UNPD3610 UNPD176074);PubChem:(5645 10133 31401 637631 127601 164673 165045 1778474 1778475 1778476 1778477 1778479 1778480 1778481 1778482 376831 376832 387323 388708 3032428 465690 3037037 2754308 5702181 7067168 7067170 7092937 7173551 7173553 7173554 7173555 7173557 5283827 5283828 5283829 5283830 5315136 5315818 5317409 6419977 6604227 6604228 9548590 6850914 9866496 9886839 12306686 12306688 12306691 9908546 11516715 9940324 9952454 9963685 10992862 11632572 10172872 13505246 11731984 10249957 11865479 11865480 11865481 11865482 11865483 11865484 11865485 11865486 11870240 11870242 11876174 11876175 11876176 11876177 11876178 11876179 11876180 11888319 11888320 11888321 11888322 11888323 11888324 11888325 11888326 16757742 18635789 16217615 20777002 20848943 20849029 20849249 16401799 21989262 22804628 22833554 23639289 23639335 23639687 21252245 23731159 24759536 24836712 25749183 42552731 40469454 42619854 42619855 42619856 45040670 45040671 45048867 45048868 44754955 44135443 44256025 44298102 44317748 44345272 44356692 44415200 49849893 49849894 49849895 51011757 44477304 50908942 50987456 50989874 50989876 54285957 54285958 54285959 57173177 57348821 53374087 53477701 60010787 60010790 60114996 60114999 58857087 59408049 58104980 59984351 58184332 58321483 66509051 67122249 73351204 73351205 70211891 70826302 70826354 70890482 73707486 71309530 73896862 73951977 71431148 76973080 87228983 87229131 90662430 90784825 90877147 89733909 91104266 90474246 94828523 95048634 95049186 91754694 99565626 99566547 101160164 102600855 102601205 117065706 117072389 118554516 118028934 118028939 118048982 117767696 118797587 118876475 121245665 121374115 121403738 122130229 124506103 124511066 124514788 124903199 124904173 124914672 124914673 124914674 124917192 124917193 124203096 124300602 124301079 126582329 126582341 126582578 124405871 124439987 124439988 126672036 126672054 126672055 124489981 124490424 126963504 126963534 129009888 129010397 129010407 129106821 130220394 130235979 130313041 130433300 129460697 133126430 131700758 131705275 131705344 131707443 131707703 133556314 134555901 134555904 133655734 133668151 133687314 131881421 134694228 134129591 132205517 132205557 132205558 134222631 134225134 134420340 135302604 135302605 137323433 139025205 139025993 138107681 138756134 137795415 139248578 139292057 139292058);CHEBI:(81258 88102 78602 94684 87730 78604 9907 16755 94599 43419 36234);PubChem class - bio and metabolites;KEGG:(C07880 C17660 C02528 C17664 C17662);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-15189 CPD-10534 CPD-18826)	121432446	357.27917	275.42788523452356	4641_group1_sirius_8440	8440
1662	1	4	2	10	0.28228685769399375	-195.74484956299676	N/A	4.550496088468722	C22H32O8	[M + H]+	CQMHDUOGTKOQML	InChI=1S/C22H32O8/c1-6-12(3)19(25)29-16-9-21(5)17(24)10-22(30-21,27-7-2)14(11-23)8-15-18(16)13(4)20(26)28-15/h6,14-18,23-24H,4,7-11H2,1-3,5H3	null	CCOC12CC(C(O1)(CC(C3C(CC2CO)OC(=O)C3=C)OC(=O)C(=CC)C)C)O	1.60000002	11502747	COCONUT:(CNP0229628);Natural Products:(UNPD44897);PubChem:(11502747);SuperNatural:(SN00237627)	3178498	425.21497	240.37652044212444	3747_group1_sirius_6522	6522
1663	1	3	1	2	0.2821786067247726	-143.84965148593184	N/A	3.2929891140071157	C23H34O13	[M + Na]+	MEQABCBSWBJKFR	InChI=1S/C23H34O13/c1-4-5-10-6-11(31-2)21(12(7-10)32-3)36-23-20(30)18(28)16(26)14(35-23)9-33-22-19(29)17(27)15(25)13(8-24)34-22/h4,6-7,13-20,22-30H,1,5,8-9H2,2-3H3	null	COC1=CC(=CC(=C1OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O)OC)CC=C	-1.10244131	""	COCONUT:(CNP0127417);Natural Products:(UNPD212517)	2129920	541.19044	155.71950195312502	1175_group1_sirius_1999	1999
1664	1	1	1	1	0.2821727142983813	-77.61475774420681	N/A	26.68459994087114	C27H44	[M + H]+	RLHIRZFWJBOHHD	InChI=1S/C27H44/c1-19(2)9-8-10-20(3)23-14-15-24-22-13-12-21-11-6-7-17-26(21,4)25(22)16-18-27(23,24)5/h6,11-12,19-20,22-25H,7-10,13-18H2,1-5H3	Cholesterilene	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC=C4)C)C	9.80000019	522561;92835;12568585;16219145;50987491;91748254;99567554;124826014;124826015;123862633;124914506;124914507;134980396	NORMAN:(NS00042558);COCONUT:(CNP0260043);Natural Products:(UNPD9965);PubChem:(522561 92835 12568585 16219145 50987491 91748254 99567554 124826014 124826015 123862633 124914506 124914507 134980396);SuperNatural:(SN00333775);MeSH:(92835);PubChem class - safety and toxic;PubMed;KEGG Mine	8660484166	369.35197	523.6412499999999	6069_group1_sirius_15332	15332
1665	1	7	1	10	0.2821035293846338	-335.4346010873249	N/A	22.626857486373208	C36H49NO9	[M + H]+	XWHQVFNFMPEWQA	InChI=1S/C36H49NO9/c1-19-27(46-29(41)18-26(37-9)24-13-11-10-12-14-24)15-16-36(8)31(19)32(44-22(4)39)25-17-28(43-21(3)38)20(2)30(35(25,6)7)33(34(36)42)45-23(5)40/h10-14,25-28,31-34,37,42H,1,15-18H2,2-9H3	null	CC1=C2C(C(C3(CCC(C(=C)C3C(C(C2(C)C)CC1OC(=O)C)OC(=O)C)OC(=O)CC(C4=CC=CC=C4)NC)C)O)OC(=O)C	3.0999999	11125090	PubChem:(11125090);COCONUT:(CNP0276752)	2097154	640.34655	289.45765625	3532_group1_sirius_9106	9106
1666	1	1	1	1	0.2820026742463231	-104.50316576617472	N/A	13.41317975223641	C22H46O6	[M + H]+	LAPRIVJANDLWOK	InChI=1S/C22H46O6/c1-2-3-4-5-6-7-8-9-10-11-13-24-15-17-26-19-21-28-22-20-27-18-16-25-14-12-23/h23H,2-22H2,1H3	Laureth-5	CCCCCCCCCCCCOCCOCCOCCOCCOCCO	4.21102762	18281;132583015	NORMAN:(NS00013818);COCONUT:(CNP0082144);PubChem:(18281 132583015);CHEBI:(91323);MeSH:(18281);PubChem class - safety and toxic;PubMed;KEGG Mine	8659402854	407.33655	334.515	1810_group1_sirius_10578	10578
1667	1	1	3	3	0.28197104851217214	-71.94547993197959	N/A	123.0959810396743	C12H18O3	[M - H2O + H]+	AUAYBDNKDWXWEX	InChI=1S/C12H18O3/c1-2-3-4-5-9-6-11(13)7-10(9)8-12(14)15/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)	null	CCC=CCC1CC(=O)CC1CC(=O)O	1.5	102161310	COCONUT:(CNP0223618);Natural Products:(UNPD1810);PubChem:(102161310);SuperNatural:(SN00374440)	3178498	193.12237	160.76	4578_group1_sirius_2262	2262
1668	1	2	1	12	0.28173599499849483	-386.0166980225016	N/A	5.153943733641581	C33H59NO8	[M + H]+	QASNMHXRMBUJBM	InChI=1S/C33H59NO8/c1-27(36)40-29-21-23-33(41-30(32(29)42-33)19-15-11-12-16-20-31(37)38)22-17-13-9-7-5-3-2-4-6-8-10-14-18-24-39-26-28(34)25-35/h16,20,28-30,32,35H,2-15,17-19,21-26,34H2,1H3,(H,37,38)	null	CC(=O)OC1CCC2(OC(C1O2)CCCCC=CC(=O)O)CCCCCCCCCCCCCCCOCC(CO)N	4.69999981	10579428;10416116;100940234	COCONUT:(CNP0215233);KNApSAcK:(28184);Natural Products:(UNPD93464);PubChem:(10579428 10416116 100940234);SuperNatural:(SN00258280)	3178514	598.43277	445.78499999999997	3732_group1_sirius_15038	15038
1669	1	1	1	10	0.28157362678850195	-235.25924954771804	N/A	16.7415715525793	C10H21N3O4	[M + K]+	DJGOEHOPDOWWHG	InChI=1S/C10H21N3O4/c1-7(9(14)15)12-6-13-8(10(16)17)4-2-3-5-11/h7-8,12-13H,2-6,11H2,1H3,(H,14,15)(H,16,17)	null	CC(C(=O)O)NCNC(CCCCN)C(=O)O	-5.30000019	129719943	MeSH:(129719943);PubChem:(129719943);PubMed	70	286.11543	115.68	4433_group1_sirius_688	688
1670	1	1	1	1	0.28090434867299285	-10.820813752790066	N/A	0.3024458090778912	C44H82NO8P	[M + H]+	QAVRIJZWHPNXBW	InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,42H,6-7,9,11-13,15,17-19,21,23-41H2,1-5H3/p+1	1-a-linolenoyl-2-stearoyl-sn-glycero-3-phosphocholine	CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC[N+](C)(C)C	13.3999996	52922843;52922844;134760091;134760092	COCONUT:(CNP0131510);HMDB:(8201);PubChem:(52922843 52922844 134760091 134760092);CHEBI:(89438);PubChem class - bio and metabolites;YMDB:(2002);Lipid:(PC 36:3)	4313907242	784.58602	408.555	564_group1_sirius_13750	13750
1671	1	1	1	1	0.28079583757443116	-2.9232909144996735	N/A	5.772989614368887	C42H80NO8P	[M + H]+	IRYMXEVDAKMFIF	InChI=1S/C42H80NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-17-15-13-11-9-7-2/h14,16,19-20,40H,6-13,15,17-18,21-39H2,1-5H3/p+1	Phosphatidylcholine(14:0/20:2)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCC=CCCCCC	13.0	52922228;52922229;134739192;134739193;138180278;138180279	COCONUT:(CNP0084286);HMDB:(7880);PubChem:(52922228 52922229 134739192 134739193 138180278 138180279);CHEBI:(89518);PubChem class - bio and metabolites;YMDB:(1816);Lipid:(PC 34:2)	4313907242	758.57053	408.8209930419922	731_group1_sirius_13944	13944
1672	1	1	1	1	0.28062193943653857	-116.90688113199694	N/A	23.345718682724197	C6H5NO2S	[M + H]+	AXBVSRMHOPMXBA	InChI=1S/C6H5NO2S/c8-7(9)5-1-3-6(10)4-2-5/h1-4,10H	4-Nitrothiophenol	C1=CC(=CC=C1[N+](=O)[O-])S	2.04883933	15809;6994322;10261361	NORMAN:(NS00026064);PubChem:(15809 6994322 10261361);ZINC bio:(ZINC01691710);MeSH:(15809);PubChem class - safety and toxic;PubMed	67379270	156.01104	147.67054468338725	3142_group1_sirius_1520	1520
1673	1	1	1	1	0.28049096948976854	-74.93124618035104	N/A	40.90234348752313	C12H14O	[M + H]+	LRGCQJJYMUCWGH	InChI=1S/C12H14O/c1-3-7-11-8-5-6-9-12(11)13-10-4-2/h3-6,8-9H,1-2,7,10H2	null	C=CCC1=CC=CC=C1OCC=C	3.46824312	10910071	PubChem:(10910071);PubChem class - safety and toxic	67108866	175.1118	244.17298828125	2701_group1_sirius_6788	6788
1674	1	1	1	10	0.28033128304788674	-192.75182481689387	N/A	19.59461391269162	C31H52O11	[M + H3N + H]+	QYIUUYJMNTUPAA	InChI=1S/C31H52O11/c1-7-29(6)12-17(33)25-30(16-40-21(34)13-28(4,5)38)10-8-9-27(2,3)19(30)11-20(31(25,39)15-29)42-26-24(37)23(36)22(35)18(14-32)41-26/h7,17-20,22-26,32-33,35-39H,1,8-16H2,2-6H3	null	CC1(CCCC2(C1CC(C3(C2C(CC(C3)(C)C=C)O)O)OC4C(C(C(C(O4)CO)O)O)O)COC(=O)CC(C)(C)O)C	1.39999998	101713126;102146741	COCONUT:(CNP0265780);Natural Products:(UNPD193781);PubChem:(101713126 102146741);SuperNatural:(SN00329744)	3178498	618.38495	303.72544959813354	2913_group1_sirius_9546	9546
1675	1	1	3	6	0.28033109700144443	-39.66934843764653	N/A	44.6665225518908	C15H22O9	[M - H4O2 + H]+	NBLLRWANAFOKON	InChI=1S/C15H22O9/c1-20-8-4-7(5-9(21-2)14(8)22-3)23-15-13(19)12(18)11(17)10(6-16)24-15/h4-5,10-13,15-19H,6H2,1-3H3	3,4,5-trimethoxyphenyl beta-glucopyranoside	COC1=CC(=CC(=C1OC)OC)OC2C(C(C(C(O2)CO)O)O)O	-0.399493814	636454;13922637;13922638;10382966;15939206;57487848;57997987;70943551;70943575	HMDB:(41189);SuperNatural:(SN00028427 SN00228744);ZINC bio:(ZINC31155414);additional;PubMed;COCONUT:(CNP0210469);KNApSAcK:(34384);Natural Products:(UNPD73257 UNPD159635);PubChem:(636454 13922637 13922638 10382966 15939206 57487848 57997987 70943551 70943575);CHEBI:(68966);PubChem class - bio and metabolites;Training Set	20504698	311.11237	129.18596807261946	3554_group1_sirius_958	958
1676	1	1	1	1	0.2803142135182532	-114.81191448443045	N/A	38.414724533839056	C13H14O2	[M + H]+	SCUHPQYPFVPSQV	InChI=1S/C13H14O2/c1-9(2)4-5-12-8-11(10(3)14)6-7-13(12)15/h4-8,15H,1H2,2-3H3	null	CC(=C)C=CC1=C(C=CC(=C1)C(=O)C)O	3.29999995	101414442	COCONUT:(CNP0231531);Natural Products:(UNPD135087);PubChem:(101414442);SuperNatural:(SN00339917)	3178498	203.10679	170.254638671875	208_group1_sirius_2693	2693
1677	1	1	1	1	0.28029672772147357	-11.681504825488966	N/A	0.803109514170014	C44H82NO8P	[M + H]+	QAVRIJZWHPNXBW	InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,42H,6-7,9,11-13,15,17-19,21,23-41H2,1-5H3/p+1	1-a-linolenoyl-2-stearoyl-sn-glycero-3-phosphocholine	CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC[N+](C)(C)C	13.3999996	52922843;52922844;134760091;134760092	COCONUT:(CNP0131510);HMDB:(8201);PubChem:(52922843 52922844 134760091 134760092);CHEBI:(89438);PubChem class - bio and metabolites;YMDB:(2002);Lipid:(PC 36:3)	4313907242	784.58595	409.63	2933_group1_sirius_13750	13750
1678	1	1	1	2	0.28028028911015973	-94.80358440762441	N/A	20.807962650587505	C20H42N2O2	[M + H]+	YAGLIFQYQDBQLD	InChI=1S/C20H42N2O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20(24)22-17-16-21-18-19-23/h21,23H,2-19H2,1H3,(H,22,24)	Palmitic acid, N-(aminoethyl)ethanolamide	CCCCCCCCCCCCCCCC(=O)NCCNCCO	5.80000019	90705	PubChem:(90705);NORMAN:(NS00027800)	262146	343.33216	308.67499999999995	2308_group1_sirius_9719	9719
1679	1	1	1	2	0.2800167080672763	-161.25177741357533	N/A	110.32916637165485	C18H32O7	[M - H2O + H]+	IRSPDSMWRKYLPC	InChI=1S/C18H32O7/c1-12(24-18-16(21)11-15(20)13(2)25-18)8-6-4-3-5-7-9-14(19)10-17(22)23/h12-13,15-16,18,20-21H,3-11H2,1-2H3,(H,22,23)	null	CC1C(CC(C(O1)OC(C)CCCCCCCC(=O)CC(=O)O)O)O	1.89999998	132282262;132282261	PubChem:(132282262 132282261);CHEBI:(139852 139851)	34	343.21127	202.2863467142164	3838_group1_sirius_4453	4453
1680	1	1	3	3	0.27988558181709966	-76.02975967386008	N/A	32.439734792132484	C9H14O4	[M - H4O2 + H]+	JAAFNWYGLROOGI	InChI=1S/C9H14O4/c1-5(10)3-7-4-8(6(2)11)13-9(7)12/h4-6,8,10-11H,3H2,1-2H3	null	CC(CC1=CC(OC1=O)C(C)O)O	0.0	24094117;38351276;38351280;38351285;38351290;98597890;98597892	COCONUT:(CNP0087349);PubChem:(24094117 38351276 38351280 38351285 38351290 98597890 98597892);SuperNatural:(SN00028897 SN00028894 SN00028896 SN00028895);ZINC bio:(ZINC31159036 ZINC31159040 ZINC31159044 ZINC31159048);additional;Training Set	3694594	151.07542	228.1591064453125	2452_group1_sirius_5933	5933
1681	1	4	1	9	0.2798574657272893	-190.85519573821912	N/A	16.770939928918864	C27H30O6	[M + K]+	YECHEDVCXXVLIY	InChI=1S/C27H30O6/c1-28-22-10-16-7-18-12-24(30-3)26(32-5)14-20(18)9-21-15-27(33-6)25(31-4)13-19(21)8-17(16)11-23(22)29-2/h10-15H,7-9H2,1-6H3	Cycloveratril	COC1=C(C=C2CC3=CC(=C(C=C3CC4=CC(=C(C=C4CC2=C1)OC)OC)OC)OC)OC	5.5999999	273730;12697335	COCONUT:(CNP0260381);Natural Products:(UNPD9486);PubChem:(273730 12697335);SuperNatural:(SN00002538);ZINC bio:(ZINC01708918);additional;MeSH:(273730);Training Set;PubMed	3727430	489.17007	298.12	467_group1_sirius_9350	9350
1682	1	1	1	9	0.27960973636100234	-147.65141313508136	N/A	68.8384090653924	C21H36O9	[M - H4O2 + H]+	PGVXYNCLNDQXPL	InChI=1S/C21H36O9/c1-7-20(23)29-17(5)11-26-14-19(28-9-15(3)22)13-25-10-16(4)27-12-18(6)30-21(24)8-2/h7-8,15-19,22H,1-2,9-14H2,3-6H3	8-(2-Hydroxypropoxy)-1,4,12-trimethyl-14-oxo-3,6,10,13-tetraoxahexadec-15-en-1-yl acrylate	CC(COC(COCC(C)OCC(C)OC(=O)C=C)COCC(C)OC(=O)C=C)O	1.70000005	44152441	PubChem:(44152441);NORMAN:(NS00066153)	262146	397.22202	240.40936889648438	4487_group1_sirius_6614	6614
1683	1	1	1	10	0.2795292924672484	-167.61890693792344	N/A	21.481835014586945	C26H44O9	[M + H]+	IKBFZZPRIOQBPZ	InChI=1S/C26H44O9/c1-23(13-34-21-20(31)19(30)18(29)15(11-27)35-21)7-3-8-24(2)16(23)6-9-25-10-14(4-5-17(24)25)26(33,12-28)22(25)32/h14-22,27-33H,3-13H2,1-2H3	null	CC1(CCCC2(C1CCC34C2CCC(C3)C(C4O)(CO)O)C)COC5C(C(C(C(O5)CO)O)O)O	1.29999995	24749675	COCONUT:(CNP0197590);KNApSAcK:(32407);Natural Products:(UNPD150710);PubChem:(24749675);SuperNatural:(SN00255188)	3178514	501.30996	320.7	4663_group1_sirius_10142	10142
1684	1	1	1	1	0.27952791138516775	-119.64643151634935	N/A	15.769196821515276	C17H28O5	[M + Na]+	BHJSVLBWFAHTQJ	InChI=1S/C17H28O5/c1-15(19)11-9-7-5-3-2-4-6-8-10-12-17(21)22-14-16(20)13-18/h3,5-6,8,10,12,15-16,18-20H,2,4,7,9,11,13-14H2,1H3	null	CC(CCCC=CCCC=CC=CC(=O)OCC(CO)O)O	1.89999998	101915803;101915804;129681976	COCONUT:(CNP0310887);Natural Products:(UNPD68875);PubChem:(101915803 101915804 129681976);SuperNatural:(SN00350867)	3178498	335.18416	189.50625	2651_group1_sirius_3772	3772
1685	1	1	1	1	0.27933684788485336	-90.72115145913315	N/A	28.602285738954123	C10H8O3	[M + H]+	GOFAYQFZGHXFTL	InChI=1S/C10H8O3/c1-12-8-3-2-7-4-9(6-11)13-10(7)5-8/h2-6H,1H3	6-Methoxy-2-benzofurancarboxaldehyde	COC1=CC2=C(C=C1)C=C(O2)C=O	2.0999999	40908	PubChem:(40908);PubChem class - safety and toxic	67108866	177.05494	248.09750000000003	1757_group1_sirius_6939	6939
1686	1	1	1	1	0.27897760891236206	-77.22673293906776	N/A	116.03916408167159	C9H14O2	[M + H]+	FPWNJNJVLBJJSN	InChI=1S/C9H14O2/c1-2-3-4-5-8-6-7-9(10)11-8/h3-4,8H,2,5-7H2,1H3	5-[(Z)-pent-2-enyl]oxolan-2-one	CCC=CCC1CCC(=O)O1	2.0	6428855;12647309;12647311;25209713;74429921;91458012;102282770	COCONUT:(CNP0282378);Natural Products:(UNPD76580);PubChem:(6428855 12647309 12647311 25209713 74429921 91458012 102282770);SuperNatural:(SN00321386);PubMed	3178562	155.10666	261.28	908_group1_sirius_7743	7743
1687	1	1	1	10	0.278944158352325	-185.06989276114174	N/A	32.521985805344336	C22H26O9	[M + H]+	ZZYCSCHEPKHDHN	InChI=1S/C22H26O9/c1-29-14-7-8-15(16(25)9-4-12-2-5-13(24)6-3-12)17(10-14)30-22-21(28)20(27)19(26)18(11-23)31-22/h2-3,5-8,10,18-24,26-28H,4,9,11H2,1H3	4''-O-Methyldavidioside	COC1=CC(=C(C=C1)C(=O)CCC2=CC=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O	1.23140264	42607669	COCONUT:(CNP0273591);KNApSAcK:(7990);Natural Products:(UNPD33588 UNPD121053 UNPD212245);PubChem:(42607669);SuperNatural:(SN00302149 SN00256056)	3178514	435.16591	235.45499999999998	4079_group1_sirius_6349	6349
1688	1	1	1	1	0.2789256571913846	-170.02054577796866	N/A	21.733415037919652	C16H29NO5	[M + H]+	PCNAKWUTWPAVMZ	InChI=1S/C16H29NO5/c1-2-3-4-5-6-7-8-9-10-11-14(18)17(12-15(19)20)13-16(21)22/h2-13H2,1H3,(H,19,20)(H,21,22)	Lauroyliminodiacetic acid	CCCCCCCCCCCC(=O)N(CC(=O)O)CC(=O)O	4.0999999	77405	PubChem:(77405);NORMAN:(NS00030288)	262146	316.21207	192.83	2967_group1_sirius_3882	3882
1689	1	1	1	1	0.2787499733485647	-116.16263501205302	N/A	19.4031059293615	C15H24O6	[M + Na]+	OKHIJPOHAWSCLW	InChI=1S/C15H24O6/c1-9(7-11(17)18)5-6-15(21)13(2,3)12(19)10(16)8-14(15,4)20/h5-7,10,12,16,19-21H,8H2,1-4H3,(H,17,18)	null	CC(=CC(=O)O)C=CC1(C(C(C(CC1(C)O)O)O)(C)C)O	0.283168852	""	COCONUT:(CNP0126505);Natural Products:(UNPD213586)	2129920	323.14671	161.92496848009364	473_group1_sirius_2283	2283
1690	1	1	1	1	0.27872924472346555	-94.62455904563716	N/A	104.98216434160109	C18H32O5	[M + Na]+	ADHVWICOFLYDST	InChI=1S/C18H32O5/c1-2-3-7-10-15(19)13-14-17(21)16(20)11-8-5-4-6-9-12-18(22)23/h3,7,13-17,19-21H,2,4-6,8-12H2,1H3,(H,22,23)	null	CCC=CCC(C=CC(C(CCCCCCCC(=O)O)O)O)O	2.5999999	9973796;23872026;26249435;26249437;26249439;93062012;93062006	COCONUT:(CNP0048058 CNP0087243);Training Set;PubChem:(9973796 23872026 26249435 26249437 26249439 93062012 93062006);SuperNatural:(SN00033746 SN00033744 SN00033745 SN00033743);ZINC bio:(ZINC14815682 ZINC35459182 ZINC35459185 ZINC35459188 ZINC35459192)	3170306	351.21529	206.04909284285498	748_group1_sirius_4740	4740
1691	1	1	1	1	0.27870627453609065	-88.98646955135534	N/A	45.07160914890241	C18H32O5	[M + Na]+	ADHVWICOFLYDST	InChI=1S/C18H32O5/c1-2-3-7-10-15(19)13-14-17(21)16(20)11-8-5-4-6-9-12-18(22)23/h3,7,13-17,19-21H,2,4-6,8-12H2,1H3,(H,22,23)	null	CCC=CCC(C=CC(C(CCCCCCCC(=O)O)O)O)O	2.5999999	9973796;23872026;26249435;26249437;26249439;93062012;93062006	COCONUT:(CNP0048058 CNP0087243);Training Set;PubChem:(9973796 23872026 26249435 26249437 26249439 93062012 93062006);SuperNatural:(SN00033746 SN00033744 SN00033745 SN00033743);ZINC bio:(ZINC14815682 ZINC35459182 ZINC35459185 ZINC35459188 ZINC35459192)	3170306	351.21475	190.08875732466578	3564_group1_sirius_3732	3732
