query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
3633,0.6074,215.1012,395.2428,610.3440,ZXONCHMIIHLRHD,"[(2R,3R,4S,5S,6R)-3,5-diacetyloxy-2-(acetyloxymethyl)-6-[(2S,3R)-2,3,4-trihydroxybutoxy]oxan-4-yl] dodecanoate [IIN-based on: CCMSLIB00000848200]",CCCCCCCCCCCC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H](OC[C@H](O)[C@H](O)CO)[C@H]1OC(C)=O,230.2770,6049,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides,Fatty acids
3634,0.2939,364.1722,395.2428,759.4150,VLOGACFISZMMCN,"[3-methyl-1-[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-acetyloxy-3-methylpentanoate [IIN-based on: CCMSLIB00000846567]",CCC(C)C(OC(C)=O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,213.1690,5118,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Polyesters,Linear polyketides,Polyketides
3636,0.3459,76.2062,395.2792,319.0730,MQOBSOSZFYZQOK,2-[4-(4-chlorobenzoyl)phenoxy]-2-methyl-propionic acid,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,194.0220,3878,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzophenones,Benzophenones,,,Shikimates and Phenylpropanoids
3637,0.4090,350.2347,395.2793,745.5140,PBYPZVMETKFGQR,"5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid [IIN-based on: CCMSLIB00000846498]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,198.9470,4251,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
3638,0.4090,105.8517,395.2793,501.1310,CNURKUNYCXCBEK,karakin,O=C(CC[N+](=O)[O-])OC[C@H]1O[C@@H](OC(=O)CC[N+](=O)[O-])[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](O)[C@@H]1O,227.1960,5882,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,,,
3640,0.5753,215.0637,395.2793,610.3430,ZXONCHMIIHLRHD,"[(2R,3R,4S,5S,6R)-3,5-diacetyloxy-2-(acetyloxymethyl)-6-[(2S,3R)-2,3,4-trihydroxybutoxy]oxan-4-yl] dodecanoate",CCCCCCCCCCCC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H](OC[C@H](O)[C@H](O)CO)[C@H]1OC(C)=O,223.0690,5537,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides,Fatty acids
3641,0.5267,270.2193,395.2793,125.0600,PGSWEKYNAOWQDF,3-METHYLCATECHOL,CC1=CC=CC(=C1O)O,250.3440,7108,Organic compounds,Benzenoids,Phenols,Benzenediols,Catechols,,,Shikimates and Phenylpropanoids
3642,0.5548,199.1416,395.2794,594.4210,RZQNQMRSGMXXMH,"5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,245.6930,6864,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
3643,0.4090,40.0155,395.2795,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,259.3280,7653,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3646,0.5553,389.0261,395.3639,784.3900,SVBLJQAMQKXPFK,Microcolin L,CN(C([C@H](C)C[C@H](C)CCCC)=O)[C@@H](CC(C)CC)C(N[C@@H]([C@@H](C)OC(C)=O)C(N(C)[C@@H](C(C)C)C(N1[C@H](C(N2C(C=C[C@@H]2C)=O)=O)C[C@H](O)C1)=O)=O)=O,305.1220,9586,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,Hybrid peptides,Linear peptides; Microcolins and mirabimids,Oligopeptides,Amino acids and Peptides
3647,0.5521,88.0130,395.3680,483.3810,UFWDOQZJZKOECC,"""1b,3b,22-Hopantriol""",CC1(C)[C@@H](O)C[C@@H](O)[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](C(C)(O)C)[C@@H]5CC[C@@]4(C)[C@]3(C)CCC12,376.3700,12533,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Hopanoids,Hopanoids,Hopane and Moretane triterpenoids,Triterpenoids,Terpenoids
3648,0.5779,260.0039,395.3681,655.3720,PTPCWEVNYOLFMA,"1,2,6,6,10,17,20-heptamethyl-17-[N-(3-nitrophenyl)carbamoyl]-12-oxopentacyclo[ 12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=Nc5cccc([N+](=O)[O-])c5)CCC4(C)CCC23C)C1(C)C,372.2190,12308,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,,,
3649,0.4503,124.5351,395.7981,271.2630,FLIACVVOZYBSBS,Methyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OC,342.6580,10943,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
3650,0.6101,107.0521,396.2539,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,257.5960,7500,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3651,0.7874,62.9474,396.3326,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,317.4610,10019,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3653,0.5556,54.9980,397.1470,452.1450,MGKQAKGCWXUAQV,"methyl 3-[(6-ethoxy-2-oxochromen-4-yl)methyl]-1,7-dimethyl-2,4-dioxo-1,3-dihyd ropyridino[2,3-d]pyrimidine-5-carboxylate",CCOc1ccc2oc(=O)cc(Cn3c(=O)c4c(C(=O)OC)cc(C)nc4n(C)c3=O)c2c1,126.2370,872,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,,Coumarins and derivatives,Simple coumarins,Coumarins,Shikimates and Phenylpropanoids
3654,0.5286,226.0257,397.1647,171.1390,IFYYFLINQYPWGJ,FIO00041 gamma-Decalactone,CCCCCCC(C1)OC(=O)C1,235.5340,6352,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3656,0.5281,28.0155,397.2215,369.2060,NGTQGIQBGFCNOR,"(2R,2'R,4a'S,6'R,8a'S)-6,7-diformyl-4-hydroxy-2',5',5',8a'-tetramethyl-3',4',4a',5',6',7',8',8a'-octahydro-2'H,3H-spiro[benzofuran-2,1'-naphthalen]-6'-yl acetate [IIN-based: Match]",CC1(C)[C@H](OC(C)=O)CC[C@]([C@@]1([H])CC[C@H]2C)(C)[C@]32CC4=C(O)C=C(C=O)C(C=O)=C4O3,284.0610,8835,Organic compounds,Organoheterocyclic compounds,Benzofurans,,Benzofurans,Drimane sesquiterpenoids; Spriromeroterpenoids; Tetraketide meroterpenoids,Meroterpenoids; Sesquiterpenoids,Terpenoids
3657,0.4090,74.1283,397.2217,471.3500,MPDGHEJMBKOTSU,"(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid",O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C,234.6200,6218,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3658,0.5286,198.0520,397.2220,199.1700,QRPLZGZHJABGRS,FIO00052 delta-Dodecalactone,CCCCCCCC(C1)OC(=O)CC1,240.4840,6614,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
3659,0.4090,46.7363,397.2937,444.0300,QGWNDRXFNXRZMB,GUANOSINE 5'-DIPHOSPHATE,C([C@@H]1[C@H]([C@H]([C@H](n2cnc3c2[nH]c(=N)nc3O)O1)O)O)OP(=O)(O)OP(=O)(O)O,322.8710,10200,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside diphosphates,Purine nucleos(t)ides,Nucleosides,Carbohydrates
3660,0.4090,293.0258,397.3792,690.4050,WYYKRDVIBOEORL,Fumonisin B4,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCCCC[C@@H]([C@H](C)N)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,378.0290,12704,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Fumonisins,Fumonisins,Open-chain polyketides,Linear polyketides,Polyketides
3661,0.5529,49.1100,398.2330,447.3430,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,381.1950,12870,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
3662,0.6074,61.0308,398.2552,459.2860,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,217.4150,5395,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3663,0.2939,113.1787,398.2593,511.4380,IOYZYMQFUSNATM,Thonizide M,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,380.8870,12857,Organic compounds,Benzenoids,Phenol ethers,Anisoles,Anisoles,,,
3664,0.5554,150.1777,398.3267,248.1490,UEFRDQSMQXDWTO,3-hydroxybutyrylcarnitine,CC(O)CC(=O)OC(CC([O-])=O)C[N+](C)(C)C,313.6470,9894,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,,,
3665,0.4090,222.1749,398.3631,620.5380,DRAWQKGUORNASA,DG(18:1/0:0/18:1),CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC,347.8510,11157,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,3-diacylglycerols",Triacylglycerols,Glycerolipids,Fatty acids
3667,0.4090,42.9219,399.1291,442.0510,DHICZUMVFNVYHU,"3-[(4-iodophenyl)amino]-1-(3,4,5-trimethoxyphenyl)propan-1-one",COc1cc(C(=O)CCNc2ccc(I)cc2)cc(OC)c1OC,204.9750,4599,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,Chalcones,Flavonoids,Shikimates and Phenylpropanoids
3670,0.4090,36.0939,399.2011,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,215.5570,5257,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3672,0.5292,103.9764,399.2374,295.2610,WTTJVINHCBCLGX,"methyl (9Z,12Z)-octadeca-9,12-dienoate",CCCCCC=CCC=CCCCCCCCC(=O)OC,277.5580,8514,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
3673,0.5292,200.0677,399.2377,199.1700,WGPCZPLRVAWXPW,FIO00056 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,255.4100,7308,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3674,0.5238,200.0677,399.2377,199.1700,WGPCZPLRVAWXPW,FIO00054 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,297.9070,9288,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3675,0.4090,364.2862,399.2378,763.5240,PBYPZVMETKFGQR,"5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid [IIN-based: Match]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,303.2050,9437,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
3676,0.6337,60.0418,399.2382,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,318.6830,10080,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3677,0.9391,0.0002,399.2512,399.2510,WTLBZVNBAKMVDP,Tris(2-butoxyethyl) phosphate,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,329.5080,10459,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Trialkyl phosphates,,Glycerophospholipids,Fatty acids
3681,0.4090,330.0571,399.3099,729.3670,YPZBTERWDWUANF,"[2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-(2-methylpropanoyloxy)oxolan-2-yl]oxy-6-(hydroxymethyl)-4,5-bis(2-methylpropanoyloxy)oxan-3-yl] decanoate",CCCCCCCCCC(=O)OC1C(OC2(CO)OC(CO)C(O)C2OC(=O)C(C)C)OC(CO)C(OC(=O)C(C)C)C1OC(=O)C(C)C,412.0700,14097,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,Terpenoids
3682,0.4090,185.9838,399.3262,585.3100,NWBWCXBPKTTZNQ,lappaconitine,O=C(OC12CN(CC)C3C4CC1C3(C(OC)CC2)C5CC6C(OC)CC4(O)C5(O)C6OC)C=7C=CC=CC7NC(=O)C,382.9150,12889,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lappaconitine-type diterpenoid alkaloids,Terpenoid alkaloids,Pseudoalkaloids,Alkaloids; Terpenoids
3683,0.6099,85.0532,399.3582,314.3050,GCCFMSAXQJECNH,Heptadecanoyl ethanolamide,CCCCCCCCCCCCCCCCC(=O)NCCO,310.1420,9755,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
3685,0.6074,200.9824,400.1676,601.1500,XGMGGAPZYUWNMO,Chrysin 7-O-beta-gentiobioside,O=C1C=C(OC2=CC(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)=CC(O)=C12)C=5C=CC=CC5,368.0160,12212,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
3686,0.7918,124.1607,400.2093,524.3700,IHNKQIMGVNPMTC,1-Octadecanoyl-sn-glycero-3-phosphocholine,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,129.6340,996,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,,,
3687,0.4090,92.9880,400.3420,493.3300,MPDGHEJMBKOTSU,"(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid",O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C,307.7660,9643,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3688,0.8834,0.0005,401.1595,401.1590,UTPBMRNHPNUBLT,"6-[3-(3,4-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-4-methoxy-1,3-benzodioxole",COc1ccc(C2OCC3C(c4cc(OC)c5c(c4)OCO5)OCC23)cc1OC,154.4350,1939,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
3689,0.7428,0.0005,401.1595,401.1590,ONDWGDNAFRAXCN,aschantin,COC1=CC(=CC(=C1OC)OC)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC5=C(C=C4)OCO5,200.3740,4330,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
3690,0.9396,0.0005,401.1595,401.1590,UTPBMRNHPNUBLT,"6-[3-(3,4-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-4-methoxy-1,3-benzodioxole",COc1ccc(C2OCC3C(c4cc(OC)c5c(c4)OCO5)OCC23)cc1OC,174.4750,2876,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
3691,0.8973,0.0006,401.1596,401.1590,UTPBMRNHPNUBLT,"6-[3-(3,4-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-4-methoxy-1,3-benzodioxole",COc1ccc(C2OCC3C(c4cc(OC)c5c(c4)OCO5)OCC23)cc1OC,205.5880,4672,Organic compounds,"Lignans, neolignans and related compounds",Furanoid lignans,,Furanoid lignans,Furofuranoid lignans,Lignans,Shikimates and Phenylpropanoids
3692,0.4090,224.0534,401.1596,625.2130,GUMSHIGGVOJLBP,"(S)-2-(3,4-dimethoxyphenyl)-5-hydroxy-7-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-((((2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)methyl)tetrahydro-2H-pyran-2-yl)oxy)chroman-4-on e",O=C1C2=C(O)C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C=C2OC(C5=CC=C(OC)C(OC)=C5)C1,211.8390,4992,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavanones,Flavonoids,Shikimates and Phenylpropanoids
3693,0.5554,201.9903,401.1603,199.1700,WGPCZPLRVAWXPW,FIO00055 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,222.9470,5580,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3694,0.6074,161.9542,401.2158,563.1700,RFWGABANNQMHMZ,Oleuropein,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,203.6890,4545,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
3695,0.4090,88.0538,401.2162,489.2700,UCAFTLMODRRASO,"[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl] 2-hydroxy-3-methylpentanoate [IIN-based on: CCMSLIB00000846977]",CCC(C)C(O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,276.2070,8508,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Depsipeptides,Polyesters,Linear polyketides,Polyketides
3696,0.5554,202.0467,401.2167,199.1700,WGPCZPLRVAWXPW,FIO00055 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,273.7750,8409,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3697,0.4090,77.1230,401.2170,478.3400,KWEIJKWXQKCOKC,5-(hydroxymethyl)-3-(1-hydroxy-4-methylhexyl)oxolan-2-one [IIN-based on: CCMSLIB00000846526],CCC(C)CCC(O)C1CC(CO)OC1=O,228.8450,5975,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Open-chain polyketides,Linear polyketides,Polyketides
3699,0.7370,0.0000,401.2530,401.2530,JZCRGJSEBZCNAR,bonactin,CCC(O)CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)O)O2)O1,243.6580,6773,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Macrotetrolides,Polyethers,Polyketides
3703,0.6286,101.0772,402.2338,503.3110,PSVXZQVXSXSQRO,Undecaethylene glycol,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,141.8420,1335,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3704,0.2939,100.0729,402.2489,302.1760,JRWZLRBJNMZMFE,Dobutamine,[H]Oc(c([H])2)c([H])c([H])c(c([H])2)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])N([H])C([H])([H])C([H])([H])c(c([H])1)c([H])c(O[H])c(O[H])c([H])1,209.6790,4874,Organic compounds,Benzenoids,Phenols,Benzenediols,Catecholamines and derivatives,Phenylethylamines,Tyrosine alkaloids,Alkaloids
3705,0.4887,224.1175,402.2645,626.3820,SJQHYONQODYEPY,"17-[N-(2-hydroxyphenyl)carbamoyl]-1,2,6,6,10,17,20-heptamethyl-12-oxopentacycl o[12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=Nc5ccccc5O)CCC4(C)CCC23C)C1(C)C,333.2690,10520,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3706,0.4090,45.0596,402.2854,447.3450,ZVFDTKUVRCTHQE,Diisodecyl phthalate,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,386.1610,13080,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
3707,0.4090,161.1889,402.3581,563.5470,FATBGEAMYMYZAF,"9-Octadecenamide, (Z)-",CCCCCCCC/C=C\CCCCCCCC(=O)N,329.1640,10453,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Primary amides,Fatty amides,Fatty acids
3711,0.9282,0.0000,403.1390,403.1390,CHXSDKWBSFDZEU,Hexamethylquercetagetin,O=C1C(OC)=C(OC=2C=C(OC)C(OC)=C(OC)C12)C=3C=CC(OC)=C(OC)C3,260.0120,7716,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,7-O-methylated flavonoids,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
3713,0.4090,195.1632,403.2318,598.3950,MXZXIBZNZUOHER,"(1S,2S,5R,7R,10S,11S,14R,16R,19S,20S,23R,25R)-5,14-diethyl-2,11,20,23-tetramethyl-4,13,22,28,29,30-hexaoxatetracyclo[23.2.1.1?,?.1?,?]triacontane-3,12,21-trione",CC[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@H](CC)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O1,218.7770,5370,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues,Macrotetrolides,Polyethers,Polyketides
3714,0.9391,0.0001,403.2329,403.2330,QZCLKYGREBVARF,"tributyl 2-acetyloxypropane-1,2,3-tricarboxylate",CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,364.8730,12044,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Wax monoesters,Fatty esters,Fatty acids
3716,0.4887,127.8991,403.2809,531.1800,IYCPMVXIUPYNHI,Icariside I,O=C1C(O)=C(OC=2C1=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C2CC=C(C)C)C=4C=CC(OC)=CC4,242.5460,6711,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
3717,0.5286,82.0805,403.3575,321.2770,QHATYOWJCAQINT,"methyl (8Z,11Z,14Z)-icosa-8,11,14-trienoate",CCCCCC=CCC=CCC=CCCCCCCC(=O)OC,408.9320,13952,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Other Eicosanoids; Unsaturated fatty acids,Eicosanoids; Fatty Acids and Conjugates,Fatty acids
3719,0.5284,91.0635,404.2065,313.1430,IRIAEXORFWYRCZ,"2-O-benzyl 1-O-butyl benzene-1,2-dicarboxylate",CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,298.6220,9352,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
