query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
3251,0.4837,422.2066,352.3214,774.5280,QUZHZFAQJATMCA,MGDG(18:3/18:3),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1C(C([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,378.3890,13508,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,Glycosyldiacylglycerols,Glycosyldiacylglycerols,Glycerolipids,Fatty acids
3252,0.4887,162.7286,352.6414,515.3700,SRDNLMOBFKJOSD,3-O-Acetyl-16alpha-hydroxytrametenolic acid,O=C(OC1CCC2(C3=C(CCC2C1(C)C)C4(C)CC(O)C(C(C(=O)O)CCC=C(C)C)C4(C)CC3)C)C,271.8000,8767,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,"Lanostane, Tirucallane and Euphane triterpenoids",Triterpenoids,Terpenoids
3253,0.4127,258.4102,353.0788,611.4890,GQEOLYBERRZZCE,8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585],CCCCCCCCC1OC1C(O)CCCCCCC(O)=O,297.9270,9948,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Other Octadecanoids,Octadecanoids,Fatty acids
3258,0.4887,146.0147,353.1943,499.2090,MGQUMSFBIYXTTE,TRIDESACETOXYKHIVORIN,CC1(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@@]2(C)[C@@H](O)C[C@H]1O,171.4770,3298,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Limonoids,Limonoids,Triterpenoids,Terpenoids
3259,0.4887,129.9856,353.1944,483.1800,YJXDGWUNRYLINJ,Gedunin,CC(=O)O[C@@H]1CC2C(C)(C)C(=O)C=C[C@]2(C)C2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,180.3700,3645,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Limonoids,Limonoids,Triterpenoids,Terpenoids
3261,0.6105,238.0969,353.2301,591.3270,MXLZHQOOQIUQGO,"""12b-O-[deca-2Z,4E-dienoyl]-13_-isobutyroyloxy-4b-deoxyphorbol """,[H][C@]12[C@]3([H])C=C(CO)C[C@]4([H])C(C(C)=C[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C=C\C=C\CCCCC)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O,181.9730,3866,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Tigliane and ingenane diterpenoids,Tetracyclic diterpenoids; Tigliane diterpenoids,Diterpenoids,Terpenoids
3263,0.3775,3.9493,353.2687,357.2180,VDTYDDBXWCYUBR,N-(1-(benzylamino)-1-oxobutan-2-yl)-N-(furan-2-ylmethyl)pentanamide,CCCCC(=O)N(Cc1ccco1)C(CC)C(=O)NCc2ccccc2,323.0890,10819,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,Phenylalanine-derived alkaloids,Pseudoalkaloids,Alkaloids
3265,0.3459,46.1030,353.3050,307.2020,OZYNWMQMMXKAKO,N-cyclohexyl-2-(N-(furan-2-ylmethyl)acetamido)butanamide,CCC(C(=O)NC1CCCCC1)N(Cc2ccco2)C(C)=O,346.0960,11752,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,,,
3266,0.5544,115.1091,354.1009,469.2100,DHCSEHRBYOAURX,"(1R,5S)-3-((3-benzyl-7-hydroxy-4-methyl-2-oxo-2H-chromen-8-yl)methyl)-3,4,5,6-tetrahydro-1H-1,5-methanopyrido[1,2-a][1,5]diazocin-8(2H)-one",O=C1OC2=C(C=CC(O)=C2CN3CC4C5=CC=CC(=O)N5CC(C3)C4)C(=C1CC=6C=CC=CC6)C,206.7120,5118,Organic compounds,Alkaloids and derivatives,Lupin alkaloids,Cytisine and derivatives,Cytisine and derivatives,Pyridine alkaloids; Quinolizidine alkaloids; Simple coumarins,Lysine alkaloids; Nicotinic acid alkaloids; Coumarins,Alkaloids; Shikimates and Phenylpropanoids
3269,0.6286,149.0206,354.2854,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,291.6940,9765,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3270,0.8122,0.0004,354.3004,354.3000,DIOYAVUHUXAUPX,2-[methyl-[(Z)-octadec-9-enoyl]amino]acetic acid,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,409.9000,15226,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,N-acyl amines,Fatty amides,Fatty acids
3271,0.5742,26.9607,354.3373,381.2980,PWTCCMJTPHCGMS,1-Oleoyl-2-acetyl-sn-glycerol,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)C,398.3190,14643,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Diacylglycerols; Monoacylglycerols,Glycerolipids,Fatty acids
3276,0.4887,317.3587,355.2103,672.5690,VKBBGCKYUQMBMB,DG(18:0/22:4/0:0),CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,172.2560,3346,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Diacylglycerols,Glycerolipids,Fatty acids
3278,0.4917,102.0689,355.2111,457.2800,KWBWRZRXYOWOGQ,"Acyl-sugar G3:18:0(6,7,5)",OC(C(OC(CC(C)C)=O)O1)C(OC(CCC(C)C)=O)C(OC(CCC(C)CC)=O)C1CO,219.3590,5880,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
3279,0.4090,80.0838,355.2112,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,193.1940,4459,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3280,0.4887,161.9927,355.2113,517.2040,LSEDQFLRUJOXDX,"(2R,3R,4S,5S,6R)-2-[(3R)-1,7-bis(3,4-dihydroxyphenyl)heptan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",OC[C@H]1O[C@@H](O[C@H](CCCCc2ccc(O)c(O)c2)CCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,258.9230,8080,Organic compounds,Phenylpropanoids and polyketides,Diarylheptanoids,Linear diarylheptanoids,Linear diarylheptanoids,Linear diarylheptanoids,Diarylheptanoids,Shikimates and Phenylpropanoids
3282,0.7880,148.0878,355.2122,503.3000,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,166.1720,2988,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3283,0.4090,148.0930,355.2130,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,310.8310,10393,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3284,0.4090,80.0813,355.2137,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,315.1340,10545,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3285,0.4090,350.1953,355.2467,705.4420,VVUAHGLHHLVKDR,"[3-hydroxy-1-[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl]oxy-1-oxodecan-5-yl] 3,5-dihydroxydecanoate [IIN-based on: CCMSLIB00000846752]",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,269.5720,8688,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,,,Fatty acids; Polyketides
3286,0.6232,0.0000,355.2480,355.2480,VOCJFEUCJDTXSA,"5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid",CC1CCC2(CO)C(C(=O)O)=CCCC2C1(C)CCC(CO)CCO,310.1090,10365,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Colensane and Clerodane diterpenoids,Diterpenoids,Terpenoids
3287,0.3459,55.0639,355.2599,300.1960,PTGXAUBQBSGPKF,Nylidrin|4-{1-Hydroxy-2-[(4-phenylbutan-2-yl)amino]propyl}phenol,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,347.1630,11790,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,Phenylpropanes,Phenylalanine-derived alkaloids,Pseudoalkaloids,Alkaloids
3289,0.9190,0.0005,355.2635,355.2630,WCFIGQHNBJXROP,"""(R)-4-((8S,9S,10R,13R,14S,17R)-10,13-dimethyl-3-oxo-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])CCC([C@]3(C)CC4)=CC4=O)CCC(O)=O,253.7830,7684,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3290,0.7891,0.0006,355.2636,355.2630,BHQCQFFYRZLCQQ,Cholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,261.9120,8239,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3291,0.4868,126.9035,355.2825,482.1860,KRHCKPJTSLTKIS,"(2R)-2-[[(2S)-2-(1,2-dihydroimidazo[1,2-a]benzimidazole-3-carbonylamino)-4-methylsulfanylbutanoyl]amino]-3-phenylpropanoic acid""",CSCC[C@H](NC(=O)N1CCn2c1nc3ccccc23)C(=O)N[C@H](Cc4ccccc4)C(=O)O,375.4950,13462,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
3293,0.7480,0.0001,355.2841,355.2840,WECGLUPZRHILCT,1-Linoleoylglycerol,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(CO)O,309.5850,10265,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Monoacylglycerols,Glycerolipids,Fatty acids
3294,0.6099,39.0931,355.2841,316.1910,JPLKQMQCWCMVJA,Nonyltyrazolone,OC1=CC=C(C=C1)/C=C(C(O2)=O)\N=C2CCCCCCCCC,403.2620,14842,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,Catechols with side chains,Aromatic polyketides,Polyketides
3296,0.4090,240.0918,355.2842,595.3760,RSIHSRDYCUFFLA,h_39_boldenone,O[C@H]1CCC2C3CCC4=CC(C=C[C@]4(C)C3CC[C@@]21C)=O,315.9870,10486,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Androstane steroids,Steroids,Terpenoids
3297,0.6194,0.0003,355.2843,355.2840,WECGLUPZRHILCT,monolinolein,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(O)CO,294.5440,9869,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Monoacylglycerols,Glycerolipids,Fatty acids
3300,0.6337,147.0781,356.2279,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,142.4710,1762,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3303,0.7156,0.0006,357.1334,357.1340,MERHMOCEIBOOMA,"Isoflavanone base + 4O, 1Prenyl",O=C1C3=C(O)C=C(O)C(=C3(OCC1C=2C=CC(O)=CC=2(O)))CC=C(C)C,229.5120,6404,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Isoflavans,8-prenylated isoflavanones,Isoflavanones,Isoflavonoids,Shikimates and Phenylpropanoids
3304,0.7156,0.0006,357.1334,357.1340,MERHMOCEIBOOMA,"Isoflavanone base + 4O, 1Prenyl",O=C1C3=C(O)C=C(O)C(=C3(OCC1C=2C=CC(O)=CC=2(O)))CC=C(C)C,216.1650,5686,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Isoflavans,8-prenylated isoflavanones,Isoflavanones,Isoflavonoids,Shikimates and Phenylpropanoids
3305,0.6053,0.0006,357.1334,357.1340,MERHMOCEIBOOMA,"Flavanone + 4O, 1Prenyl",O=C1C3=C(O)C=C(O)C(=C3(OCC1C=2C=CC(O)=CC=2(O)))CC=C(C)C,219.4740,5981,Organic compounds,Phenylpropanoids and polyketides,Isoflavonoids,Isoflavans,8-prenylated isoflavanones,Isoflavanones,Isoflavonoids,Shikimates and Phenylpropanoids
3309,0.7880,146.0942,357.2118,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,120.7110,1066,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3311,0.6074,136.1238,357.2272,493.3510,VLPFTAMPNXLGLX,Glycerol tricaprylate,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,286.0030,9469,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Triacylglycerols,Glycerolipids,Fatty acids
3312,0.4090,438.2098,357.2272,795.4370,VLOGACFISZMMCN,"[3-methyl-1-[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-acetyloxy-3-methylpentanoate [IIN-based: Match]",CCC(C)C(OC(C)=O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,288.5200,9676,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Polyesters,Linear polyketides,Polyketides
3314,0.7706,0.0000,357.2790,357.2790,KXGVEGMKQFWNSR,DEOXYCHOLATE,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,232.7320,6573,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3315,0.7889,0.0001,357.2791,357.2790,BASPEALOGWANGT,"""(R)-4-((1R,3S,5R,8S,9S,10S,13R,14S,17R)-1,3-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]4([H])[C@]3(C)[C@H](O)C[C@@H](O)C4)CCC(O)=O,252.4780,7626,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3316,0.7897,0.0001,357.2791,357.2790,KXGVEGMKQFWNSR,"""(R)-4-((3S,5S,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])CC[C@]4([H])[C@]3(C)CC[C@H](O)C4)CCC(O)=O,261.3400,8236,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3317,0.7976,0.0003,357.2793,357.2790,RUDATBOHQWOJDD,Chenodeoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,272.2640,8678,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3318,0.9175,0.0004,357.2794,357.2790,RUDATBOHQWOJDD,URSODEOXYCHOLATE,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,289.4480,9675,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3319,0.9175,0.0005,357.2795,357.2790,ZHCAAZIHTDCFJX,"""(4R)-4-((5S,7S,9S,10S,12R,13R,14S,17R)-7,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@]3([H])[C@@H](O)C[C@@H]4CCCC[C@]4(C)[C@H]3C[C@@H](O)[C@@]21C,292.1580,9800,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3320,0.7897,0.0005,357.2795,357.2790,ZHCAAZIHTDCFJX,"""(4R)-4-((5S,7R,9S,10S,12S,13R,14S,17R)-7,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",[H][C@@]1([C@H](O)C[C@H]2[C@]3(C)CCCC2)[C@@H]3C[C@H](O)[C@@]4(C)[C@H]1CC[C@@H]4[C@@H](CCC(O)=O)C,275.9910,8939,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3321,0.7407,0.0006,357.2796,357.2790,KXGVEGMKQFWNSR,DEOXYCHOLATE,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,364.6100,12683,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Dihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3322,0.7657,0.0002,357.3002,357.3000,RZRNAYUHWVFMIP,Monoelaidin,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(CO)O,322.1290,10716,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
3323,0.8409,0.0008,357.3002,357.3010,RZRNAYUHWVFMIP,Monoolein,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,391.7710,14149,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
3325,0.6337,294.3053,357.3477,651.6530,BPLYVSYSBPLDOA,Cer(d18:0/24:0),CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O,318.6250,10713,Organic compounds,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,Ceramides,Sphingolipids,Fatty acids
3326,0.5545,45.0484,358.1584,313.1100,VSFZYCDPDWSYSS,"2-(3,4-dimethoxyphenyl)-7-methoxy-4H-chromen-4-one",O=C1C=C(OC2=CC(OC)=CC=C12)C=3C=CC(OC)=C(OC)C3,241.2540,6984,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,7-O-methylated flavonoids,Flavones,Flavonoids,Shikimates and Phenylpropanoids
3328,0.6337,145.0625,358.2435,503.3060,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,70.0370,596,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3329,0.7880,145.0633,358.2437,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,147.4560,1774,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
3330,0.6074,236.2775,358.2445,594.5220,YEJYLHKQOBOSCP,DG(16:0/18:1/0:0),CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,386.0500,13931,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1,2-diacylglycerols",Diacylglycerols,Glycerolipids,Fatty acids
3332,0.4887,179.9691,358.2589,538.2280,SPWHQAUMLDQOFU,"2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol",COC1=C2O[C@@H]([C@H](CO)C2=CC(\C=C\CO)=C1)C3=CC(OC)=C(OC4OC(CO)C(O)C(O)C4O)C=C3,213.2320,5517,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Neolignans,Lignans,Shikimates and Phenylpropanoids
3334,0.5279,169.1251,358.2601,189.1350,QUOGESRFPZDMMT,Homo-L-arginine,N[C@@H](CCCCNC(N)=N)C(O)=O,315.7070,10512,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,Aminoacids,Small peptides,Amino acids and Peptides
3336,0.4090,349.3475,358.3685,707.7160,VPEAVPNLCFWDRE,Cer(d20:0/26:0),CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCCCC)O,349.0980,11849,Organic compounds,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,Ceramides,Sphingolipids,Fatty acids
3337,0.5317,188.0097,359.1487,171.1390,IFYYFLINQYPWGJ,FIO00041 gamma-Decalactone,CCCCCCC(C1)OC(=O)C1,206.9460,5261,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
3338,0.4090,73.9612,359.1488,433.1100,MYXNWGACZJSMBT,Isovitexin,O=C1C=C(OC2=CC(O)=C(C(O)=C12)C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=CC4,201.9290,4891,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid C-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
3340,0.5292,174.0518,359.2058,185.1540,YZRXRLLRSPQHDK,FIO00258 delta-Undecalactone,CCCCCCC(C1)OC(=O)CC1,206.8020,5238,Organic compounds,Organoheterocyclic compounds,Lactones,Delta valerolactones,Delta valerolactones,Lactones,Fatty esters,Fatty acids
3341,0.7156,0.0041,359.2231,359.2190,HPQKNJHVWUWAOR,"1-Naphthalenepentanoic acid, 5-carboxydecahydro-beta,5,8a-trimethyl-2-methylene-",CC(CCC1C(=C)CCC2C1(C)CCCC2(C)C(O)=O)CC(O)=O,232.6080,6577,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Labdane diterpenoids; Norlabdane diterpenoids,Diterpenoids,Terpenoids
3342,0.2939,29.9295,359.2335,389.1630,ZKLPARSLTMPFCP,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,278.4130,9123,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,,,Alkaloids
3343,0.5491,76.0534,359.2416,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,221.3610,5940,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3344,0.4090,76.0527,359.2423,435.2950,SCABKEBYDRTODC,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,312.4600,10429,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3345,0.5837,57.0694,359.2444,302.1750,LETLVQJZVBVGKT,octyltyrazolone,OC1=CC=C(/C=C2N=C(CCCCCCCC)OC\2=O)C=C1,385.8890,13942,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,Catechols with side chains,Aromatic polyketides,Polyketides
3346,0.6073,292.3623,359.2907,651.6530,BPLYVSYSBPLDOA,Cer(d18:0/24:0),CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O,262.4300,8289,Organic compounds,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,Ceramides,Sphingolipids,Fatty acids
