query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,analog_compound_name,smiles,retention_time,feature_id,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
2231,0.6337,382.0904,329.1586,711.2490,ZRTBPOAMWLLGTO,"(1aS,1bS,2S,5aR,6S,6aS)-6-({2-O-Acetyl-6-deoxy-3-O-[(2E)-3-(4-methoxyphenyl)-2-propenoyl]-alpha-L-mannopyranosyl}oxy)-1a-(hydroxymethyl)-1a,1b,2,5a,6,6a-hexahydrooxireno[4,5]cyclopenta[1,2-c]pyran-2-yl beta-L-glucopyranoside",COC1=CC=C(\C=C\C(=O)O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](O[C@H]3[C@@H]4\C=C/O[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4[C@@]6(CO)O[C@@H]36)[C@@H]2OC(C)=O)C=C1,146.2930,1641,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Cinnamic acid esters,Cinnamic acid esters,Iridoids monoterpenoids,Monoterpenoids,Terpenoids
2232,0.4090,316.1885,329.1595,645.3480,BENIATCKWZLKMA,"[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-acetyloxy-3-methylpentanoate [IIN-based on: CCMSLIB00000846625]",CCC(C)C(OC(C)=O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,364.8800,11578,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Depsipeptides,Polyesters,Linear polyketides,Polyketides
2233,0.7319,130.0925,329.1875,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,167.7300,2620,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
2234,0.6019,0.0007,329.1953,329.1960,TUXHHVJPGQUPCF,(2S)-2-[(1S)-1-carboxyundecyl]-5-oxooxolane-2-carboxylic acid,CCCCCCCCCC[C@H](C(O)=O)[C@@]1(CCC(=O)O1)C(O)=O,186.1180,3433,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,,,
2235,0.4887,253.1482,329.2178,582.3660,IUPCWCLVECYZRV,Rosamicin,CC[C@@H]1[C@H]([C@H]2[C@@](O2)(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)CC=O)C)C)C,163.7110,2425,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminoglycosides,Tylosins,Macrolides,Polyketides
2236,0.2939,33.9397,329.2323,363.1720,CGSLYBDCEGBZCG,2-Ethylhexyl diphenyl phosphate,CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,277.9580,8287,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Aryl phosphotriesters,,,Shikimates and Phenylpropanoids
2237,0.5529,488.3330,329.2480,817.5810,DKPMWHFRUGMUKF,hyocholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,383.5910,12369,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
2238,0.4090,150.1020,329.2480,479.3500,WCGUUGGRBIKTOS,ursolic acid,O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,340.0840,10351,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Ursane and Taraxastane triterpenoids,Triterpenoids,Terpenoids
2239,0.4887,304.1411,329.2489,633.3900,PTPCWEVNYOLFMA,"1,2,6,6,10,17,20-heptamethyl-17-[N-(3-nitrophenyl)carbamoyl]-12-oxopentacyclo[ 12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate",CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=Nc5cccc([N+](=O)[O-])c5)CCC4(C)CCC23C)C1(C)C,249.9640,6862,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,,,
2240,0.7658,0.0004,329.2686,329.2690,KVYUBFKSKZWZSV,Monopalmitolein (9c),CCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,287.4610,8729,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
2241,0.8766,0.0003,329.2687,329.2690,KVYUBFKSKZWZSV,Monopalmitolein (9c),CCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,358.3040,11313,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
2242,0.7928,0.0012,329.2688,329.2700,KVYUBFKSKZWZSV,Monopalmitolein (9c),CCCCCC/C=C/CCCCCCCC(OCC(O)CO)=O,305.0340,9314,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1-monoacylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
2243,0.6099,27.0357,329.3163,356.3520,AUJVQJHODMISJP,N-(2-hydroxyethyl)icosanamide,CCCCCCCCCCCCCCCCCCCC(=O)NCCO,287.5370,8736,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
2244,0.3459,1.0017,330.1663,331.1680,COLNVLDHVKWLRT,DL-Phenylalanine,C1=CC=C(C=C1)CC(C(=O)O)N,39.7550,259,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aminoacids,Small peptides,Amino acids and Peptides; Shikimates and Phenylpropanoids
2245,0.5550,24.9953,330.2037,355.1990,WDBOOCOBLDDTEQ,PyroGlu-Pro-Lys,C1CC(N(C1)C(=O)C2CCC(=O)N2)C(=O)NC(CCCCN)C(=O)O,125.1700,934,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Dipeptides; Tripeptides,Small peptides,Amino acids and Peptides
2246,0.7156,0.0044,330.2274,330.2230,PXLDPUUMIHVLEC,"(1-(5-Fluoropentyl)-1H-indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone",CC1(C(C1(C)C)C(=O)C2=CN(C3=CC=CC=C32)CCCCCF)C,164.7950,2419,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles,,,Terpenoids
2247,0.4090,144.9825,330.2275,475.2100,KTAQQSUPNZAWEY,2'-O-methyl-Kurarinone,O=C1C=2C(OC)=CC(O)=C(C2OC(C3=CC=C(O)C=C3OC)C1)CC(C(=C)C)CC=C(C)C,177.7070,2979,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,8-prenylated flavanones,Flavanones,Flavonoids,Shikimates and Phenylpropanoids
2248,0.6333,193.0395,330.2275,523.2670,LIKKXXHSQQGZKK,4beta-deoxyphorbol 12-tiglate-13-isobutyrate (4-dPE A) / isolated from Euphorbia amygdaloides ssp. semiperfoliata,[H][C@]12[C@]3([H])C([H])=C(CO)C[C@]4([H])C(C(C)=C([H])[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C(C)=C/C)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O,179.6860,3242,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Tigliane and ingenane diterpenoids,Tigliane diterpenoids,Diterpenoids,Terpenoids
2249,0.6074,161.0363,330.2277,491.2640,LJNNQVFOVQWDMN,"14-(acetyloxy)-1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-5-oxotetracyclo[8.5.0.0,?.0,]pentadeca-3,8-dien-13-yl 2-methylbutanoate",CCC(C)C(=O)OC12C(OC(C)=O)C(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C,212.9470,4984,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Phorbol esters,Tetracyclic diterpenoids; Tigliane diterpenoids,Diterpenoids,Terpenoids
2250,0.6099,46.0061,330.2281,284.2220,WILLZMOKUUPJSL,N-(2-oxooxolan-3-yl)dodecanamide,CCCCCCCCCCCC(=O)NC1CCOC1=O,283.4660,8573,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Fatty acyl homoserine lactones,Fatty amides,Fatty acids
2251,0.6878,3.0151,330.2639,333.2790,LKBDTOYINRNCSY,.omega.-3 Arachidonic acid ethyl ester,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC,287.6190,8699,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
2252,0.6232,0.0002,330.2642,330.2640,MZUHHHSFDVDBCZ,Putative (3-hydroxyhexadecanoyl)glycine (aka Commendamide),OC(CNC(CC(O)CCCCCCCCCCCCC)=O)=O,303.1190,9151,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,N-acyl amines,Fatty amides,Fatty acids
2253,0.5552,192.1005,331.1175,523.2180,VTKHRLZMWODHJA,"(7R,8S)-dihydrodehydrodiconiferyl alcohol 9-O-beta-D-glucopyranoside",OCCCC1=CC(OC)=C2C([C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C4=CC=C(O)C(OC)=C4)O2)=C1,179.3640,3101,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Neolignans,Lignans,Shikimates and Phenylpropanoids
2254,0.6074,202.1935,331.1175,533.3110,LEXDMFDDGUTINX,"1,6-dihydroxy-8-(hydroxymethyl)-4,12,12,15-tetramethyl-14-[(2-methylpropanoyl)oxy]-5-oxotetracyclo[8.5.0.0,?.0,]pentadeca-3,8-dien-13-yl 2-ethylbutanoate",CCC(CC)C(=O)OC12C(OC(=O)C(C)C)C(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C,230.4770,5977,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Phorbol esters,Tetracyclic diterpenoids; Tigliane diterpenoids,Diterpenoids,Terpenoids
2255,0.5521,176.0535,331.1175,507.1710,XJOKJGJIQOUXDC,"2,3,4,5,6-Pentahydroxycyclohexyl 4-O-(4-hydroxy-2-methoxy-6-methylbenzoyl)hexopyranoside",COC1=CC(=CC(=C1C(=O)OC2C(O)C(O)C(OC2CO)OC3C(O)C(O)C(O)C(O)C3O)C)O,188.5760,3655,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,,,
2256,0.5906,160.1104,331.1176,491.2280,LCDHGZGHZZLGHK,"12H-3,5a-Epoxy-5H-furo[3,4-i]oxepino[4,3-a]xanthen-12-one, 1,2,3,6,7,7a,10,14,14a,14b-decahydro-6-hydroxy-5-(hydroxymethyl)-3,13-dimethoxy-5,7a,9,14b-tetramethyl-",COC1=C2CC3C(C)(CC(O)C45OC(CCC34C)(OC)OC5(C)CO)OC2=C(C)C6=C1C(=O)OC6,204.6480,4507,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Xanthenes,Tetraketide meroterpenoids,Meroterpenoids,Polyketides; Terpenoids
2257,0.6074,232.0524,331.1176,563.1700,RFWGABANNQMHMZ,Oleuropein,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,224.7510,5602,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
2258,0.5292,2.0156,331.1176,329.1020,JXSYQDXUXXSGDH,"3-Hydroxy-6,2',3'-trimethoxyflavone",COc1ccc2oc(-c3cccc(OC)c3OC)c(O)c(=O)c2c1,214.7710,5037,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,Flavonols,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
2259,0.6338,0.0008,331.1538,331.1530,FBUJYYRONHLNQF,"Naphtho[2,3-b]furan-9(4H)-one, 4,8-bis(acetyloxy)-4a,5,6,7,8,8a-hexahydro-3,4a,5-trimethyl-, (4S,4aR,5S,8S,8aS)-",C[C@H]1CC[C@H](OC(C)=O)[C@H]2C(=O)C3=C([C@@H](OC(C)=O)[C@]12C)C(=CO3)C,193.8070,3886,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",Eremophilane sesquiterpenoids,Sesquiterpenoids,Terpenoids
2260,0.6155,232.0160,331.1540,563.1700,RFWGABANNQMHMZ,Oleuropein,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,164.8420,2485,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
2261,0.6286,370.0508,331.1542,701.2050,OEWYUGADRFSLPO,"2-(3,4-dihydroxyphenyl)ethyl (4S,5Z,6S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-(2-hydroxyethylidene)-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",O=C(C[C@@H]1C(C(=O)OCCc2ccc(O)c(O)c2)=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C1=C\CO)OCCc1ccc(O)c(O)c1,156.1240,2056,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Secoiridoid monoterpenoids,Monoterpenoids,Terpenoids
2262,0.4090,264.1704,331.2056,595.3760,RSIHSRDYCUFFLA,h_39_boldenone,O[C@H]1CCC2C3CCC4=CC(C=C[C@]4(C)C3CC[C@@]21C)=O,198.2620,4103,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Androstane steroids,Steroids,Terpenoids
2263,0.5292,132.0415,331.2115,199.1700,WGPCZPLRVAWXPW,FIO00054 gamma-Dodecalactone,CCCCCCCCC(C1)OC(=O)C1,260.9360,7504,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Lactones,Fatty esters,Fatty acids
2264,0.4090,375.1365,331.2635,706.4000,UXDPXZQHTDAXOZ,Fumonisin B2,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCC[C@H](C[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,354.8120,11158,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Fumonisins,Fumonisins,Open-chain polyketides,Linear polyketides,Polyketides
2265,0.4090,117.0200,331.2640,448.2840,CVUGQYANPDQHFV,smenospongidine,C=C1CCC[C@]2([H])[C@]1(C)CC[C@H](C)[C@]2(CC(C(C(NCCC3=CC=CC=C3)=C4)=O)=C(O)C4=O)C,314.8410,9584,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,Prenylquinones,Halimane diterpenoids,Diterpenoids,Terpenoids
2266,0.9231,0.0004,331.2844,331.2840,QDKBEJZVRCVOPZ,Ceratodictyol,CCCCCCCCCCC(O)/C=C/CCCOCC(O)CO,385.3270,12464,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
2267,0.9237,0.0005,331.2845,331.2840,QDKBEJZVRCVOPZ,Ceratodictyol,CCCCCCCCCCC(O)/C=C/CCCOCC(O)CO,381.3520,12244,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
2268,0.6878,81.0212,332.1492,251.1280,MQHNKCZKNAJROC,"dipropyl benzene-1,2-dicarboxylate",CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC,297.8610,9001,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Shikimic acids and derivatives; Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
2269,0.4090,431.3131,332.2069,763.5200,PBYPZVMETKFGQR,"5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,159.5110,2327,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
2270,0.5281,91.1215,332.2075,241.0860,FGPJTMCJNPRZGF,"BML01297 2',4-Dihydroxychalcone",C1=CC=C(C(=C1)C(=O)/C=C/C2=CC=C(C=C2)O)O,201.8490,4524,Organic compounds,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,2'-Hydroxychalcones,Chalcones,Flavonoids,Shikimates and Phenylpropanoids
2271,0.5520,262.1776,332.2434,594.4210,RZQNQMRSGMXXMH,"5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OC(CCCCC)CC(O)CC(O)=O,218.2050,5252,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Fatty acid estolides,Fatty esters,Fatty acids
2272,0.8399,0.0004,332.3314,332.3310,WNBGYVXHFTYOBY,Benzyltetradecyldimethylammonium,CCCCCCCCCCCCCC[N+](C)(CC1=CC=CC=C1)C,348.4430,10870,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Phenylmethylamines,,,
2273,0.3459,19.1884,332.3314,313.1430,IRIAEXORFWYRCZ,BENZYL BUTYL PHTHALATE,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,340.0490,10466,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
2274,0.6241,0.0005,332.3315,332.3310,WNBGYVXHFTYOBY,Benzyltetradecyldimethylammonium,CCCCCCCCCCCCCC[N+](C)(CC1=CC=CC=C1)C,336.6180,10271,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,Phenylmethylamines,,,
2275,0.6031,325.9468,333.1332,659.0800,RNKMOGIPOMVCHO,"1,3,6-Tri-O-galloyl-beta-D-glucose",O=C(OCC1OC(OC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C1O)C4=CC(O)=C(O)C(O)=C4,125.3910,942,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
2276,0.5281,78.0751,333.1451,255.0700,LCAWNFIFMLXZPQ,"4,7-Dihydroxyflavone",O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC(O)=CC3,195.4790,3991,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,Flavones,Flavones,Flavonoids,Shikimates and Phenylpropanoids
2277,0.5284,196.1491,333.2791,137.1300,WTARULDDTDQWMU,beta-pinene,CC1(C2CCC(=C)C1C2)C,391.8080,12771,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,Pinane monoterpenoids,Monoterpenoids,Terpenoids
2278,0.4090,116.0802,333.2998,449.3800,FSLPMRQHCOLESF,"(3beta,9alpha)-urs-12-en-3-ol",OC1CCC2(C)C(CCC3(C)C2CC=C4C5C(C)C(C)CCC5(C)CCC43C)C1(C)C,339.6930,10537,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Ursane and Taraxastane triterpenoids,Triterpenoids,Terpenoids
2279,0.6074,170.0071,333.2999,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,316.7460,9687,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
2280,0.6074,125.9801,333.2999,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,356.4880,11210,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
2281,0.6074,170.0000,333.3000,503.3000,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,371.4890,11852,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
2282,0.6074,170.0070,333.3000,503.3070,PSVXZQVXSXSQRO,Undecaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,376.0980,12121,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
2283,0.4090,509.2740,334.0960,843.3700,BZWHQGDEECXEJI,"(7S,9E,11S,12R,13S,14S,15S,16R,17S,18S,19E,21Z)-13-(acetyloxy)-26-(dimethylamino)-15,17-dihydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23,27,29-tetraoxo-8,30-dioxa-24-azatetracyclo[23.3.1.1^{4,7}.0^{5,28}]triaconta-1,3,5(28),9,19,21,25-heptaen-...",O=C(OC=1C=2C(=O)C=3NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC4(OC(=C(C4=O)C2C(=O)C3N(C)C)C1C)C)C)C=5C=CC=CC5,297.5530,9004,Organic compounds,Phenylpropanoids and polyketides,Macrolactams,,Macrolactams,Ansa macrolides,Macrolides,Polyketides
2284,0.6243,0.0004,334.1396,334.1400,PWIQCLSQVQBOQV,Trp-Glu,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,133.6400,1155,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
2285,0.4090,633.3883,334.2227,967.6110,QBYUNVOYXHFVKC,"""2-((4R)-4-((3R,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid""",[H][C@@]12CC[C@]3([H])C[C@H](O)CC[C@]3(C)[C@H]1CC[C@@]4(C)[C@H]2CC[C@@H]4[C@@H](CCC(NCCS(=O)(O)=O)=O)C,153.9770,1895,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Taurinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
2286,0.4090,124.9483,334.3317,459.2800,DTPCFIHYWYONMD,Decaethylene glycol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,414.7340,13666,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Monoacylglycerols,Glycerolipids,Fatty acids
2287,0.3459,4.0084,335.1516,339.1600,DBMJZOMNXBSRED,Bergamottin,O=C1OC=2C=C3OC=CC3=C(OCC=C(C)CCC=C(C)C)C2C=C1,374.2870,11935,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,Furocoumarins; Simple coumarins,Coumarins,Shikimates and Phenylpropanoids
2288,0.4090,400.2305,335.1845,735.4150,CPKXIKIVLSMABL,"[3-methyl-1-[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-hydroxy-3-methylpentanoate",CCC(C)C(O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,242.8530,6555,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Depsipeptides,Polyesters,Linear polyketides,Polyketides
2289,0.4090,198.0893,335.1847,533.2740,NSFWWJIQIKBZMJ,Roridin A,C[C@@H]1CCO[C@H](/C=C/C=C\C(=O)O[C@@H]2C[C@@H]3[C@]4([C@]2([C@]5(CCC(=C[C@H]5O3)C)COC(=O)[C@H]1O)C)CO4)[C@@H](C)O,212.7560,4988,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Trichothecenes,Trichothecane sesquiterpenoids,Sesquiterpenoids,Terpenoids
2290,0.4090,154.0496,335.2204,489.2700,UCAFTLMODRRASO,"[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl] 2-hydroxy-3-methylpentanoate [IIN-based on: CCMSLIB00000846977]",CCC(C)C(O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,267.0560,7828,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Depsipeptides,Polyesters,Linear polyketides,Polyketides
2291,0.3459,34.1493,335.2207,369.3700,QZZGJDVWLFXDLK,tetracosanoic acid,O=C(O)CCCCCCCCCCCCCCCCCCCCCCC,316.0070,9708,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Very long-chain fatty acids,Unsaturated fatty acids,Fatty Acids and Conjugates,Fatty acids
2292,0.5545,51.9604,335.2214,283.2610,JNSUZRHLHDQGPN,methyl (Z)-heptadec-10-enoate,CCCCCCC=CCCCCCCCCC(=O)OC,234.4200,6149,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
